Order_ID,Order_Date,Customer_ID,Product,Category,Region,City,Quantity,Unit_Price,Sales,Discount_Percent,Cost_Per_Unit,Delivery_Cost,Return_Status,Payment_Method,Payment_Status,Order_Status
ORD103831,2025-07-30,CUST1684,Blender,Home Appliances,East,Bhubaneswar,3,2691.13,8073.39,0.0,1986.73,469.0,Yes,UPI,Pending,Returned
ORD103322,2026-02-13,CUST1755,T-Shirt,Fashion,North,Jaipur,4,884.89,3539.56,10.0,523.33,247.14,No,Debit Card,Pending,Cancelled
ORD101980,2025-11-27,CUST1705,Backpack,Accessories,West,Ahmedabad,1,1804.47,1804.47,20.0,1583.33,261.07,No,Debit Card,Pending,Delivered
ORD101739,2025-02-14,CUST1632,Desk,Furniture,East,Bhubaneswar,2,13374.81,26749.62,20.0,10860.87,52.7,No,Cash,Failed,Delivered
ORD105343,2025-07-28,CUST1319,Smartwatch,Electronics,East,Patna,1,6755.78,6755.78,5.0,3828.26,366.45,No,Debit Card,Paid,Cancelled
ORD104227,2026-06-06,CUST1691,Office Chair,Furniture,Central,Indore,2,9951.03,19902.06,30.0,7940.65,250.99,No,Cash,Failed,Delivered
ORD104440,2026-01-13,CUST1055,Smartphone,Electronics,South,Chennai,3,30453.37,91360.11,30.0,21923.95,191.55,Yes,Cash,Pending,Returned
ORD101957,2025-07-29,CUST1739,Smartphone,Electronics,Central,Nagpur,4,30370.44,121481.76,0.0,22609.41,120.51,No,Debit Card,Failed,Delivered
ORD102785,2025-11-22,CUST1528,Office Chair,Furniture,East,Kolkata,2,9846.1,19692.2,20.0,5916.75,381.9,No,Cash,Paid,Delivered
ORD101893,2026-05-24,CUST1500,Backpack,Accessories,South,Hyderabad,4,2033.8,8135.2,20.0,1198.07,376.47,No,Debit Card,Paid,Cancelled
ORD100523,2025-10-28,CUST1660,Smartphone,Electronics,West,Mumbai,1,28236.79,28236.79,0.0,18019.52,458.91,No,Debit Card,Paid,Delivered
ORD103222,2026-05-07,CUST1758,Shoes,Fashion,South,Chennai,2,2936.39,5872.78,15.0,2559.76,100.64,No,Debit Card,Paid,Delivered
ORD100091,2025-11-06,CUST1098,Headphones,Electronics,South,Hyderabad,2,3383.76,6767.52,10.0,2258.23,370.76,No,Net Banking,Paid,Delivered
ORD105658,2025-10-31,CUST1151,Microwave,Home Appliances,South,Chennai,4,9751.61,39006.44,30.0,7484.49,409.83,No,Debit Card,Failed,Delivered
ORD105408,2026-02-26,CUST1789,Desk,Furniture,West,Ahmedabad,1,11936.12,11936.12,0.0,9170.54,,Yes,Cash,Paid,Returned
ORD101566,2025-05-31,CUST1655,Shoes,Fashion,South,Chennai,1,3314.64,3314.64,10.0,2394.8,324.44,No,Cash,Paid,Delivered
ORD100442,2025-01-22,CUST1291,Office Chair,Furniture,South,Bengaluru,1,8868.42,8868.42,0.0,6620.02,unknown,No,Credit Card,Paid,Delivered
ORD101618,2025-12-22,CUST1318,Microwave,Home Appliances,North,Jaipur,2,9404.91,18809.82,30.0,7328.54,215.65,Yes,Debit Card,Pending,Returned
ORD101549,2026-07-04,CUST1349,Headphones,Electronics,West,Pune,4,3061.31,12245.24,25.0,2584.51,262.91,No,Credit Card,Paid,Cancelled
ORD101820,2025-12-31,CUST1072,Microwave,Home Appliances,North,Jaipur,4,12047.85,48191.4,0.0,9165.7,305.1,No,Net Banking,Paid,Delivered
ORD101461,2026-01-24,CUST1576,Office Chair,Furniture,West,Ahmedabad,5,10110.36,50551.8,20.0,6246.11,135.72,Yes,Credit Card,Failed,Returned
ORD103594,2025-11-25,CUST1414,T-Shirt,Fashion,East,Kolkata,2,789.48,1578.96,25.0,676.86,155.95,No,Debit Card,Failed,Cancelled
ORD104570,2025-03-13,CUST1437,Tablet,Electronics,West,Pune,4,19273.97,77095.88,25.0,15324.06,369.97,No,Debit Card,Paid,Delivered
ORD101686,2025-06-25,CUST1409,Mixer,Home Appliances,South,Hyderabad,1,4602.87,4602.87,20.0,3400.63,99.75,No,Cash,Failed,Delivered
ORD104247,2025-03-15,CUST1691,Smartphone,Electronics,Central,Nagpur,5,28502.5,142512.5,10.0,19487.25,313.22,Yes,Net Banking,Paid,Returned
ORD100827,2026-06-17,CUST1158,Jacket,Fashion,South,Hyderabad,1,4136.17,4136.17,30.0,2561.38,266.26,Yes,UPI,Pending,Returned
ORD100314,2026-04-30,CUST1211,Smartwatch,Electronics,North,Delhi,1,7100.87,7100.87,20.0,4726.1,351.64,No,Debit Card,Pending,Delivered
ORD104095,2025-01-21,CUST1479,Backpack,Accessories,West,Pune,1,1844.0,1844.0,30.0,1287.72,87.2,No,UPI,Pending,Delivered
ORD100805,2026-07-09,CUST1425,Coffee Maker,Home Appliances,North,Delhi,1,5964.24,5964.24,30.0,4504.38,485.57,Yes,UPI,Paid,Returned
ORD104179,2026-01-09,CUST1242,Smartphone,Electronics,West,Pune,4,26623.83,106495.32,15.0,23201.1,60.63,No,Debit Card,Paid,Delivered
ORD105621,2025-09-12,CUST1556,Backpack,Accessories,West,Pune,3,2033.54,6100.62,0.0,1606.76,287.37,No,Net Banking,Failed,Cancelled
ORD101783,2025-05-18,CUST1200,Office Chair,Furniture,West,Ahmedabad,5,10310.59,51552.95,15.0,7847.7,336.41,Yes,Net Banking,Failed,Returned
ORD103511,2026-02-10,CUST1459,Office Chair,Furniture,South,Hyderabad,3,8592.36,25777.08,15.0,6253.22,152.7,No,Net Banking,Failed,Delivered
ORD100436,2025-11-24,CUST1179,Headphones,Electronics,East,Bhubaneswar,3,2980.4,8941.2,10.0,2575.92,191.26,No,Debit Card,Paid,Delivered
ORD102008,08/01/2025,CUST1332,Coffee Maker,Home Appliances,West,Pune,2,5550.91,11101.82,30.0,3775.11,55.16,No,Net Banking,Failed,Delivered
ORD102337,2025-01-11,CUST1622,Jacket,Fashion,South,Bengaluru,1,5086.74,5086.74,5.0,4044.1,307.5,No,UPI,Paid,Delivered
ORD103188,2026-01-08,CUST1039,Blender,Home Appliances,Central,Nagpur,5,2886.52,14432.6,25.0,1654.98,197.42,No,UPI,Paid,Delivered
ORD103830,2025-11-23,CUST1783,Mixer,Home Appliances,North,Lucknow,1,4302.55,4302.55,25.0,3748.39,489.41,No,Cash,Paid,Delivered
ORD102023,2026-01-15,CUST1021,Microwave,Home Appliances,Central,Bhopal,1,12193.04,12193.04,5.0,6790.61,165.56,No,UPI,Paid,Delivered
ORD100870,2026-01-15,CUST1667,Shoes,Fashion,East,Kolkata,1,3447.16,3447.16,30.0,2412.5,377.86,No,Cash,Paid,Delivered
ORD100161,2026-03-23,CUST1390,Backpack,Accessories,West,Mumbai,2,1826.75,3653.5,15.0,1192.68,272.83,No,Debit Card,Paid,Cancelled
ORD104438,2025-03-12,CUST1745,Tablet,Electronics,West,Ahmedabad,3,19647.03,58941.09,10.0,10872.64,215.38,No,Cash,Pending,Cancelled
ORD102069,2025-10-11,CUST1486,Laptop,Electronics,South,Bengaluru,1,53821.78,53821.78,30.0,37095.97,391.87,Yes,UPI,Paid,Returned
ORD105481,2025-09-11,CUST1519,Headphones,Electronics,North,Lucknow,2,3845.18,7690.36,20.0,2927.24,142.79,No,Credit Card,Paid,Delivered
ORD102636,2025-04-02,CUST1608,Desk,Furniture,North,Jaipur,3,13109.03,39327.09,0.0,9740.85,227.77,No,Credit Card,Paid,Delivered
ORD103308,2025-12-22,,Office Chair,Furniture,East,Patna,5,7994.12,39970.6,10.0,5899.31,341.99,Yes,Cash,Pending,Returned
ORD100313,2025-12-14,,Jacket,Fashion,South,Chennai,4,4781.83,19127.32,10.0,3228.43,422.43,No,Net Banking,Paid,Delivered
ORD104756,2025-08-01,CUST1410,Jacket,Fashion,West,Pune,1,4502.12,4502.12,5.0,3421.25,124.93,No,UPI,Failed,Cancelled
ORD104559,2025-10-22,CUST1440,Smartphone,Electronics,North,Delhi,3,30971.78,92915.34,5.0,25082.56,169.38,No,Credit Card,Pending,Delivered
ORD104474,2026-01-13,CUST1716,Blender,Home Appliances,South,Chennai,2,2686.09,5372.18,0.0,1661.69,334.47,No,Debit Card,Paid,Delivered
ORD104376,2025-05-29,CUST1276,Shoes,Fashion,North,Delhi,5,2860.82,14304.1,25.0,2102.0,216.94,No,Cash,Paid,Delivered
ORD102780,2025-12-26,CUST1468,Smartphone,Electronics,Central,Indore,1,26688.87,26688.87,10.0,19702.9,311.67,No,Net Banking,Paid,Delivered
ORD100622,2026-07-14,CUST1703,Tablet,Electronics,South,Chennai,2,23917.39,47834.78,25.0,15535.51,216.65,No,Cash,Pending,Delivered
ORD102453,2025-05-20,CUST1498,Headphones,electronics,North,Jaipur,2,3838.13,7676.26,15.0,2903.11,157.46,Yes,UPI,Pending,Returned
ORD102968,2026-05-03,CUST1556,Laptop,Electronics,East,Kolkata,3,61933.16,185799.48,30.0,37692.37,286.12,No,Net Banking,Paid,Delivered
ORD102466,2025-05-07,CUST1308,Laptop,Electronics,East,Patna,2,49817.92,99635.84,30.0,38803.39,227.03,No,Net Banking,Paid,Delivered
ORD103762,2025-05-16,CUST1518,Microwave,Home Appliances,South,Hyderabad,1,12047.93,12047.93,0.0,10022.16,345.34,No,Cash,Failed,Delivered
ORD101291,2025-09-08,CUST1436,Blender,Home Appliances,East,Bhubaneswar,3,3354.81,10064.43,25.0,1980.27,127.09,No,Debit Card,Paid,Cancelled
ORD105906,2025-02-15,CUST1572,Coffee Maker,Home Appliances,South,Hyderabad,2,5075.15,10150.3,20.0,3945.35,210.79,No,Cash,Paid,Cancelled
ORD101218,2025-07-04,CUST1559,Smartphone,Electronics,East,Kolkata,5,26201.61,131008.05,10.0,19786.58,69.86,No,UPI,Pending,Delivered
ORD105264,2025-08-31,CUST1306,Coffee Maker,Home Appliances,North,Lucknow,5,5026.47,25132.35,25.0,3343.67,135.24,No,Credit Card,Paid,Delivered
ORD104428,2026-06-02,CUST1330,Tablet,Electronics,West,Ahmedabad,1,24634.9,24634.9,30.0,16686.71,353.99,Yes,Credit Card,Pending,Returned
ORD104363,2026-07-12,CUST1204,Smartwatch,Electronics,North,Delhi,4,6348.43,25393.72,10.0,3551.25,369.42,No,UPI,Paid,Delivered
ORD104906,2025-07-27,CUST1194,Office Chair,Furniture,West,Pune,2,7861.11,15722.22,15.0,5700.61,367.48,No,Net Banking,Failed,Cancelled
ORD104307,2025-05-31,CUST1605,Office Chair,Furniture,West,Mumbai,5,7996.8,39984.0,15.0,5941.72,340.2,No,UPI,Pending,Cancelled
ORD101059,2026-03-14,CUST1432,Headphones,Electronics,West,Pune,1,3435.25,3435.25,30.0,2562.54,135.7,No,Net Banking,Paid,Delivered
ORD104388,2025-11-20,CUST1530,Tablet,Electronics,North,Lucknow,1,20392.38,20392.38,5.0,16021.83,397.82,No,Cash,Pending,Delivered
ORD105171,2025-12-03,CUST1073,Headphones,Electronics,North,Jaipur,2,3456.84,6913.68,,2328.28,493.51,No,Credit Card,Paid,Delivered
ORD105490,2026-05-12,CUST1482,Laptop,Fashion ,East,Kolkata,4,61640.54,246562.16,30.0,43560.12,418.95,No,Credit Card,Paid,Delivered
ORD100725,2025-05-11,CUST1579,Bookshelf,Furniture,West,Ahmedabad,1,7346.83,7346.83,0.0,6379.6,73.84,Yes,Cash,Paid,Returned
ORD101898,2025-10-06,CUST1214,Mixer,Home Appliances,Central,Indore,1,4232.19,4232.19,10.0,2962.15,411.28,No,Net Banking,Paid,Delivered
ORD101018,2026-02-02,CUST1265,Office Chair,Furniture,Central,Indore,1,8268.14,8268.14,20.0,4710.84,482.37,No,Net Banking,Pending,Cancelled
ORD102794,2026-03-16,CUST1075,Mixer,Home Appliances,Central,Bhopal,2,4592.05,9184.1,25.0,3457.24,458.04,No,Net Banking,Paid,Delivered
ORD104536,2026-04-03,CUST1567,T-Shirt,Fashion,North,Lucknow,2,857.22,1714.44,25.0,598.14,253.97,No,Credit Card,Paid,Cancelled
ORD101259,2025-10-06,CUST1706,Desk,Furniture,Central,Bhopal,1,11089.72,11089.72,30.0,8133.62,434.26,No,Net Banking,Paid,Delivered
ORD100657,2025-09-03,CUST1289,Mixer,Home Appliances,West,Pune,2,4023.38,8046.76,10.0,3112.12,363.21,No,Debit Card,Pending,Delivered
ORD105723,2026-05-26,CUST1472,Jacket,Fashion,Central,Bhopal,3,3931.91,11795.73,15.0,3300.87,119.69,No,UPI,Failed,Delivered
ORD103276,2026-07-22,CUST1312,Headphones,Electronics,East,Kolkata,2,4021.16,8042.32,30.0,2623.64,408.18,No,Cash,Pending,Cancelled
ORD101222,2025-08-03,CUST1310,Mixer,Home Appliances,North,Lucknow,2,3614.3,7228.6,110.0,2337.65,463.73,Yes,UPI,Pending,Returned
ORD102820,2025-06-17,CUST1014,Bookshelf,Furniture,West,Pune,2,5722.81,11445.62,25.0,4507.82,259.08,no,Cash,Paid,Returned
ORD101504,2025-04-11,CUST1031,Headphones,Electronics,North,Delhi,2,3763.81,7527.62,15.0,2075.56,40.15,no,Credit Card,Paid,Delivered
ORD100681,2025-09-18,CUST1735,Blender,Home Appliances,South,Hyderabad,1,2882.12,2882.12,5.0,2417.37,78.06,No,Debit Card,Pending,Delivered
ORD101731,2025-03-22,CUST1044,Blender,Home Appliances,West,Ahmedabad,2,3294.28,6588.56,25.0,2219.06,340.89,Yes,Debit Card,Pending,Returned
ORD104444,2025-08-02,CUST1397,T-Shirt,Fashion,West,Pune,2,835.48,1670.96,15.0,711.81,403.46,No,UPI,Failed,Delivered
ORD102305,2025-08-19,CUST1263,Laptop,Electronics,North,Jaipur,2,57106.09,114212.18,15.0,31591.63,unknown,No,Credit Card,Paid,Delivered
ORD100896,2025-07-23,CUST1556,Laptop,Electronics,West,Pune,1,54845.68,54845.68,30.0,47162.12,349.0,Yes,Net Banking,Paid,Returned
ORD105791,2025-01-09,CUST1204,Backpack,Accessories,Central,Indore,2,1705.49,3410.98,20.0,1325.19,392.23,No,,Paid,Delivered
ORD104508,2025-04-09,CUST1540,Laptop,Electronics,South,Chennai,2,56661.39,113322.78,,46658.11,274.34,No,UPI,Paid,Delivered
ORD105095,2025-01-01,CUST1726,Backpack,Accessories,North,Jaipur,2,1774.09,3548.18,0.0,1420.46,463.62,No,Debit Card,Pending,Delivered
ORD105725,2025-06-18,CUST1434,Mixer,Home Appliances,North,Delhi,3,4356.01,13068.03,20.0,3808.83,166.86,No,UPI,Paid,Delivered
ORD105714,2025-10-14,CUST1479,Blender,Home Appliances,South,Chennai,1,3160.76,3160.76,15.0,2363.89,356.56,No,UPI,Failed,Delivered
ORD102632,14/03/2025,CUST1725,Mixer,Home Appliances,East,Patna,1,4641.54,4641.54,5.0,3686.4,394.79,Yes,Debit Card,Pending,Returned
ORD105089,2025-06-21,CUST1420,Office Chair,Furniture,West,Pune,2,8676.83,17353.66,10.0,4887.86,316.94,No,UPI,Pending,Delivered
ORD104172,2025-02-08,CUST1473,Tablet,Electronics,East,Kolkata,3,20747.85,62243.55,0.0,17151.22,91.98,No,Cash,Pending,Delivered
ORD102744,2025-05-12,CUST1363,Smartwatch,Electronics,East,Patna,1,6617.7,6617.7,30.0,3992.34,112.15,No,Credit Card,Failed,Cancelled
ORD104033,27/04/2026,CUST1300,Backpack,Accessories,Central,Nagpur,4,1806.61,7226.44,30.0,1137.63,269.13,No,UPI,Failed,Delivered
ORD105545,2026-02-05,CUST1048,Smartwatch,Electronics,North,Delhi,1,6083.88,6083.88,10.0,3851.39,355.27,No,Cash,Paid,Delivered
ORD104649,2025-10-31,CUST1156,Smartwatch,Electronics,Central,Nagpur,1,6542.95,6542.95,25.0,4866.36,269.94,No,Cash,Pending,Delivered
ORD101721,2025-02-21,CUST1243,Bookshelf,Furniture,South,Hyderabad,4,6828.78,27315.12,30.0,4088.86,382.96,No,Credit Card,Failed,Delivered
ORD104446,2025-04-16,CUST1798,T-Shirt,Fashion,Central,Nagpur,5,1018.95,5094.75,5.0,563.74,344.46,No,Debit Card,Paid,Cancelled
ORD105784,2026-01-01,CUST1321,Microwave,Home Appliances,East,Kolkata,1,12327.05,12327.05,10.0,7334.02,359.77,No,Net Banking,Failed,Cancelled
ORD102994,2025-04-14,CUST1402,Smartwatch,Electronics,East,Kolkata,2,6202.96,12405.92,20.0,3687.21,381.61,No,Net Banking,Paid,Delivered
ORD102297,2025-08-03,CUST1027,Smartphone,Electronics,North,Jaipur,1,30753.2,30753.2,20.0,24192.51,306.09,No,Credit Card,Paid,Cancelled
ORD102227,2025-07-19,CUST1119,Smartwatch,Electronics,Central,Nagpur,1,7936.63,7936.63,15.0,4736.26,248.35,Yes,Cash,Paid,Returned
ORD102446,2026-01-15,CUST1692,Jacket,Fashion,West,Mumbai,4,5017.87,20071.48,30.0,3958.01,348.36,No,Cash,Paid,Delivered
ORD100598,2025-06-13,CUST1551,Laptop,Electronics,North,Delhi,1,58012.89,58012.89,5.0,32916.18,57.28,No,upi,Paid,Delivered
ORD104059,2025-04-26,CUST1138,Blender,Home Appliances,North,Lucknow,1,3061.42,3061.42,0.0,2661.84,376.93,No,UPI,Pending,Delivered
ORD104504,2025-09-04,CUST1092,Desk,Furniture,Central,Indore,1,12132.92,12132.92,0.0,9485.34,335.88,No,UPI,Paid,Delivered
ORD101912,2025-04-05,CUST1447,Smartphone,Electronics,South,Hyderabad,2,28025.72,56051.44,15.0,24192.18,205.27,Yes,UPI,Paid,Returned
ORD101823,2026-07-15,CUST1256,Laptop,Electronics,North,Lucknow,2,59516.57,119033.14,20.0,37079.16,109.57,Yes,Debit Card,Pending,Returned
ORD104733,2026-02-19,CUST1062,T-Shirt,Fashion,West,Ahmedabad,3,826.44,2479.32,15.0,695.44,114.03,No,Net Banking,Paid,Cancelled
ORD100205,2025-07-10,CUST1579,Headphones,Electronics,West,Pune,4,3158.63,12634.52,0.0,2420.28,496.2,Yes,UPI,Failed,Returned
ORD102237,2025-01-31,CUST1358,Backpack,Accessories,Central,Indore,2,1750.11,3500.22,0.0,1349.92,228.76,No,Net Banking,Pending,Delivered
ORD101847,2025-05-13,CUST1380,Backpack,Accessories,West,Pune,5,1776.79,8883.95,25.0,1144.09,412.34,No,Net Banking,Pending,Delivered
ORD102477,2026-02-14,CUST1198,Blender,Home Appliances,South,Bengaluru,1,2698.32,2698.32,0.0,1747.93,353.51,No,UPI,Failed,Delivered
ORD105880,2025-05-18,CUST1225,Bookshelf,Furniture,West,Mumbai,1,6688.76,6688.76,25.0,5186.72,214.8,No,UPI,Failed,Delivered
ORD105226,2025-05-29,CUST1506,Bookshelf,Furniture,South,Bengaluru,2,5688.88,11377.76,5.0,3413.18,137.96,No,Net Banking,Paid,Delivered
ORD105961,2025-03-09,CUST1370,T-Shirt,Fashion,East,Patna,5,901.55,4507.75,20.0,737.64,164.72,No,Credit Card,Paid,Delivered
ORD101008,2025-05-24,CUST1389,Smartwatch,Electronics,South,Chennai,1,7406.89,7406.89,5.0,4478.42,N/A,No,Cash,Paid,Delivered
ORD100939,2026-02-20,CUST1687,Office Chair,Furniture,East,Bhubaneswar,2,9214.63,18429.26,30.0,6016.79,458.52,No,UPI,Paid,Cancelled
 ORD100874 ,2025-01-10,CUST1233,Coffee Maker,Home Appliances,North,Delhi,4,6319.51,25278.04,20.0,4546.35,419.65,No,Cash,Pending,Cancelled
ORD101793,2026-02-15,CUST1412,Blender,Home Appliances,Central,Bhopal,1,3184.52,3184.52,25.0,2259.75,497.72,No,Net Banking,Pending,Delivered
 ORD105174 ,2026-01-17,CUST1018,T-Shirt,Fashion,Central,Bhopal,3,790.68,2372.04,10.0,592.95,137.68,No,Net Banking,Paid,Delivered
ORD102488,2025-12-25,CUST1383,Blender,Home Appliances,East,Kolkata,1,2851.9,2851.9,20.0,2248.62,314.84,yes,Net Banking,Failed,Delivered
ORD101406,2025-01-21,CUST1512,Laptop,Electronics,Central,Nagpur,3,57129.48,171388.44,30.0,37088.95,302.82,Yes,Net Banking,Paid,Returned
ORD100860,2026-07-21,CUST1721,Mixer,Home Appliances,North,Delhi,4,4697.78,18791.12,0.0,3968.17,370.82,No,Cash,Failed,Delivered
ORD105141,2026-01-23,CUST1487,Desk,Furniture,West,Mumbai,5,13252.64,66263.2,30.0,8563.39,258.4,No,Cash,Paid,Delivered
ORD102242,2025-07-14,CUST1351,Smartwatch,Electronics,East,Patna,4,6808.3,27233.2,20.0,4176.8,418.06,No,UPI,Paid,Delivered
ORD105732,2025-09-12,CUST1642,Microwave,Home Appliances,South,Hyderabad,2,11841.26,23682.52,20.0,10123.85,90.05,No,Credit Card,Paid,Cancelled
ORD104170,2025-06-01,CUST1581,Smartwatch,Electronics,North,Jaipur,1,7721.8,7721.8,30.0,4267.61,469.89,No,Debit Card,Paid,Cancelled
ORD102249,2025-12-18,CUST1108,Microwave,Home Appliances,South,Hyderabad,1,10337.35,10337.35,0.0,7751.52,424.8,No,Net Banking,Pending,Delivered
ORD102159,2025-11-05,CUST1249,Mixer,Home Appliances,East,Bhubaneswar,3,3674.62,11023.86,0.0,2409.36,239.85,Yes,Net Banking,Paid,Returned
ORD104871,2025-03-10,CUST1194,Backpack,Accessories,North,Delhi,4,1551.53,6206.12,30.0,1271.65,332.42,No,Credit Card,Failed,Cancelled
ORD101299,2025-09-09,CUST1374,Laptop,Electronics,South,Chennai,4,50921.76,203687.04,15.0,44705.1,97.62,No,Credit Card,Paid,Delivered
ORD100853,2025-12-22,CUST1026,Laptop,Electronics,Central,Bhopal,3,53759.71,161279.13,15.0,41344.09,265.32,No,Credit Card,Paid,Cancelled
ORD104822,2026-05-02,CUST1465,laptop,Home Appliances,North,Lucknow,2,9374.65,18749.3,5.0,8074.49,387.55,No,Net Banking,Paid,Delivered
ORD104854,2025-08-31,CUST1368,Jacket,Fashion,South,Chennai,3,4024.5,12073.5,25.0,3371.67,167.33,No,Debit Card,Paid,Delivered
ORD101999,2025-01-02,CUST1078,Coffee Maker,Home Appliances,East,Patna,5,5896.6,29483.0,30.0,4960.7,417.13,No,Credit Card,Failed,Delivered
ORD100374,2025-06-24,CUST1076,Mixer,Home Appliances,East,Kolkata,1,3849.45,"3,849.45",0.0,2404.39,415.96,No,Credit Card,Failed,Cancelled
ORD105369,2026-04-27,CUST1256,Smartphone,Electronics,West,Ahmedabad,1,30088.51,30088.51,5.0,,278.23,No,Credit Card,Failed,Cancelled
ORD103773,2025-02-20,CUST1407,Microwave,Home Appliances,East,Kolkata,4,9799.0,39196.0,10.0,8404.96,398.35,No,Net Banking,Paid,Delivered
ORD101519,2026-07-10,CUST1143,Headphones,Electronics,Central,Bhopal,3,3429.31,10287.93,5.0,2110.03,289.34,No,Credit Card,Paid,Cancelled
ORD101534,2025-10-16,CUST1379,Laptop,Electronics,Central,,5,53840.06,269200.3,10.0,38418.61,45.9,No,Credit Card,Failed,Delivered
ORD101810,2025-06-24,CUST1492,Smartphone,Electronics,West,Mumbai,4,30136.58,120546.32,0.0,18428.53,192.71,No,Debit Card,Pending,Cancelled
ORD101386,2025-04-29,CUST1374,Coffee Maker,Home Appliances,Central,Bhopal,2,5620.92,11241.84,0.0,4095.81,48.49,Yes,Credit Card,Paid,Returned
ORD103560,2026-04-17,CUST1410,Coffee Maker,Home Appliances,Central,Indore,1,6194.8,6194.8,10.0,3860.2,407.39,No,Net Banking,Paid,Delivered
ORD102136,2025-05-13,CUST1197,Bookshelf,Furniture,East,Bhubaneswar,2,6201.26,12402.52,5.0,4919.67,379.21,No,Debit Card,Paid,Delivered
ORD102578,2026-06-05,CUST1450,Bookshelf,Furniture,East,Bhubaneswar,1,5892.54,5892.54,30.0,3781.44,157.31,No,Net Banking,Paid,Delivered
ORD103382,2025-05-07,CUST1088,Jacket,Fashion,East,Kolkata,5,4469.01,22345.05,0.0,2666.49,93.85,No,Credit Card,Paid,Delivered
ORD103445,2026-07-12,CUST1359,Desk,Furniture,East,Patna,2,12050.66,24101.32,10.0,8626.98,258.83,,Net Banking,Pending,Delivered
ORD102203,2026-05-23,CUST1552,Office Chair,Furniture,East,Patna,1,9925.92,9925.92,25.0,"8,694.54",264.3,No,Credit Card,Paid,Delivered
ORD102764,2026-04-20,CUST1492,Mixer,Home Appliances,West,Mumbai,1,4650.22,4650.22,25.0,2958.71,206.14,No,,Paid,Cancelled
ORD101178,2025-03-19,CUST1336,Office Chair,Furniture,Central,Bhopal,3,9982.68,29948.04,10.0,8750.38,112.54,No,Net Banking,Pending,Delivered
ORD102405,2025-01-05,CUST1468,Desk,Furniture,North,Jaipur,1,13387.66,13387.66,10.0,10144.85,138.22,No,Net Banking,Paid,Delivered
ORD100793,2025-06-19,CUST1375,Backpack,Accessories,East,Kolkata,2,1848.45,3696.9,10.0,1184.67,411.32,No,Net Banking,Paid,Delivered
ORD103392,2026-07-17,CUST1390,Microwave,Home Appliances,North,Delhi,2,11047.44,22094.88,0.0,9152.39,461.64,No,Credit Card,Paid,Delivered
ORD101492,2025-02-23,CUST1346,Smartphone,Electronics,Central,Bhopal,1,24198.0,24198.0,10.0,15910.27,56.14,No,Cash,Paid,Delivered
ORD103665,2025-04-18,CUST1677,Bookshelf,Furniture,Central,Nagpur,4,7246.58,28986.32,10.0,4077.49,271.89,No,Credit Card,Pending,Delivered
ORD105423,2025-06-13,CUST1386,Coffee Maker,Home Appliances,South,Hyderabad,3,4831.92,14495.76,10.0,4200.17,188.11,No,UPI,Paid,Delivered
ORD104660,2025-02-12,CUST1096,Backpack,Accessories,Central,Bhopal,2,1654.47,3308.94,10.0,1261.18,129.56,No,Cash,Paid,Delivered
ORD104519,2025-02-18,CUST1422,Shoes,Electronics,South,Chennai,1,2836.45,2836.45,25.0,1868.07,388.19,Yes,upi,Pending,Returned
ORD101231,2025-12-28,CUST1195,Bookshelf,Home appliance,North,Jaipur,1,5878.07,5878.07,15.0,3428.0,165.05,No,Cash,Pending,Delivered
ORD101498,2025-12-06,CUST1441,Mixer,Home Appliances,East,Kolkata,2,4192.05,8384.1,5.0,2340.97,226.91,Yes,Credit Card,Paid,Returned
ORD103885,2025-03-06,CUST1440,Bookshelf,Furniture,West,Pune,2,5549.72,11099.44,20.0,4306.31,84.82,No,Net Banking,Failed,Delivered
ORD104951,2025-09-18,CUST1028,Shoes,Fashion,Central,Nagpur,1,2850.37,2850.37,30.0,1623.8,193.36,No,Credit Card,Failed,Delivered
ORD102039,2025-01-02,,Blender,Home Appliances,Central,Bhopal,2,3435.58,6871.16,5.0,2063.8,323.28,No,Cash,Pending,Delivered
ORD103093,2025-11-10,CUST1726,Coffee Maker,Home Appliances,South,,1,6128.86,6128.86,20.0,4202.13,475.84,No,Net Banking,Failed,Delivered
ORD103947,2025-11-15,CUST1704,Mixer,Home Appliances,Central,Bhopal,2,4348.32,8696.64,10.0,3638.49,154.86,No,Net Banking,Paid,Delivered
ORD101924,2025-09-29,CUST1017,Headphones,Electronics,South,Chennai,1,3814.7,3814.7,0.0,2427.46,150.01,No,Cash,Paid,Delivered
ORD102308,2026-06-24,CUST1713,Bookshelf,Furniture,South,Hyderabad,3,6028.5,18085.5,15.0,4990.47,477.48,No,UPI,Pending,Cancelled
ORD101104,2025-10-02,CUST1260,Shoes,Fashion,North,Delhi,3,2844.77,8534.31,30.0,1760.67,181.12,No,Credit Card,Pending,Delivered
ORD104615,2025-09-17,CUST1535,Mixer,Home Appliances,South,Bengaluru,1,4215.01,4215.01,20.0,3008.03,,No,Credit Card,Paid,Delivered
ORD102889,2025-09-09,CUST1340,Jacket,Fashion,North,Lucknow,3,4245.57,12736.71,15.0,3558.92,244.38,No,Net Banking,Paid,Cancelled
ORD101324,2025-01-17,CUST1562,Bookshelf,Furniture,Central,,1,6672.95,6672.95,30.0,3714.85,298.59,No,Credit Card,Paid,Delivered
ORD101799,2025-11-02,CUST1191,Shoes,Fashion,Central,Nagpur,3,2763.35,8290.05,15.0,1659.21,55.06,No,UPI,Paid,Delivered
